id,title,company,location,city,state,zip_code,url,source,source_url,scraped_at,description,platform,salary,shift_type,requirements,benefits,application_url,job_category,seniority_level,is_remote,salary_min,salary_max,salary_type,salary_is_competitive,education_requirements,experience_requirements,certification_requirements,skill_requirements,completeness_required,completeness_optional,completeness_overall
AdviniaCare_5780361057968345302,EXPERIENCE,AdviniaCare,"EXPERIENCE
Activities
Dining Services
Amenities
LIFESTYLE CHOICES, RE","EXPERIENCE
Activities
Dining Services
Amenities
LIFESTYLE CHOICES",RE,,https://www.adviniacare.com/jobs/,AdviniaCare,https://www.adviniacare.com/jobs/,2025-07-11T19:42:25.903138,"EXPERIENCE
Activities
Dining Services
Amenities
LIFESTYLE CHOICES
Respite/Short Term Stay
Skilled Nursing Care
Assisted Living
RESOURCES
Affiliations
Insurance & Finance
Florida Visitation Policy
Contact Us
Jobs
Our Locations
Blog
1-844-4ADVINIA
AdviniaCare employees click here to request support.
Copyright © AdviniaCare 2025",custom,,Activities,,insurance,https://www.adviniacare.com/jobs/,nursing,entry,False,,,,False,,,,,1.0,0.5,0.85
AdviniaCare_9003020071798111094,LIFESTYLE CHOICES,AdviniaCare,"LIFESTYLE CHOICES, RE",LIFESTYLE CHOICES,RE,,https://www.adviniacare.com/care-services/respiteshort-term-stay/,AdviniaCare,https://www.adviniacare.com/jobs/,2025-07-11T19:42:33.592380,"LIFESTYLE CHOICES
Respite/Short Term Stay
Skilled Nursing Care
Assisted Living",custom,,Respite/Short Term Stay,,,https://www.adviniacare.com/care-services/respiteshort-term-stay/,nursing,entry,False,,,,False,,,,,1.0,0.25,0.7749999999999999
AdviniaCare_9003020071798111094,Respite/Short Term Stay,AdviniaCare,"Short Term Stay
Skilled Nursing Care
Assisted, LI","Short Term Stay
Skilled Nursing Care
Assisted",LI,,https://www.adviniacare.com/care-services/respiteshort-term-stay/,AdviniaCare,https://www.adviniacare.com/jobs/,2025-07-11T19:42:36.428044,"Respite/Short Term Stay
Skilled Nursing Care
Assisted Living",custom,,Respite/Short Term Stay,,,https://www.adviniacare.com/care-services/respiteshort-term-stay/,nursing,entry,False,,,,False,,,,,1.0,0.25,0.7749999999999999
AdviniaCare_3411528617824851174,1-844-4ADVINIA,AdviniaCare,"ADVINIA
AdviniaCare employees click here to request, SU","ADVINIA
AdviniaCare employees click here to request",SU,,tel:184442384648,AdviniaCare,https://www.adviniacare.com/jobs/,2025-07-11T19:42:37.835538,"1-844-4ADVINIA
AdviniaCare employees click here to request support.
Copyright © AdviniaCare 2025",custom,,,,,tel:184442384648,other,entry,False,,,,False,,,,,1.0,0.0,0.7
Connecticut Baptist Homes_1428455372915896583,Careers,Connecticut Baptist Homes,"Careers
Ways to Give
Family Resources
Schedule a Tour
OUR COMMUNITY
DINING
INDEPENDENT LIVING OPTIONS, LO","Careers
Ways to Give
Family Resources
Schedule a Tour
OUR COMMUNITY
DINING
INDEPENDENT LIVING OPTIONS",LO,,https://www.ctbaptisthomes.org/careers,Connecticut Baptist Homes,https://www.ctbaptisthomes.org/careers,2025-07-11T19:43:16.753015,"Careers
Ways to Give
Family Resources
Schedule a Tour
OUR COMMUNITY
DINING
INDEPENDENT LIVING OPTIONS
LONG-TERM CARE
WHY CT BAPTIST?
CONTACT",custom,,,,,https://www.ctbaptisthomes.org/careers,other,entry,False,,,,False,,,,,1.0,0.0,0.7
Connecticut Baptist Homes_4504532940675426498,OUR COMMUNITY,Connecticut Baptist Homes,"OUR COMMUNITY
DINING
INDEPENDENT LIVING OPTIONS, LO","OUR COMMUNITY
DINING
INDEPENDENT LIVING OPTIONS",LO,,https://www.ctbaptisthomes.org/our-community/amenities-services,Connecticut Baptist Homes,https://www.ctbaptisthomes.org/careers,2025-07-11T19:43:18.855192,"OUR COMMUNITY
DINING
INDEPENDENT LIVING OPTIONS
LONG-TERM CARE
WHY CT BAPTIST?
CONTACT",custom,,,,,https://www.ctbaptisthomes.org/our-community/amenities-services,other,entry,False,,,,False,,,,,1.0,0.0,0.7
Connecticut Baptist Homes_4419894426931878280,application,Connecticut Baptist Homes,"Come and join our team and develop relationships with our residents and families. If you have a passion for your work and desire to make a meaningful difference in caring for older people as part of an organization committed to its mission, WE",Come and join our team and develop relationships with our residents and families. If you have a passion for your work and desire to make a meaningful difference in caring for older people as part of an organization committed to its mission,WE,,mailto:jobs@ctbaptisthomes.org,Connecticut Baptist Homes,https://www.ctbaptisthomes.org/careers,2025-07-11T19:43:20.854197,"Opportunities to make a difference every day.
Explore our current employment openings.
Connecticut Baptist Homes, Inc. is a 60-bed skilled nursing, faith based, not for profit facility affiliated with the American Baptist Churches of Connecticut.  We are unique in that we are a provider of long term care services. Our mission is to provide compassionate and affordable healthcare and housing to seniors within our continuum of care. 
Come and join our team and develop relationships with our residents and families. If you have a passion for your work and desire to make a meaningful difference in caring for older people as part of an organization committed to its mission, we invite interested candidates to email their resumes or our application to us today for consideration.
VIEW APPLICATION",custom,,Part Time,"Registered Nurse, Certified, Certified Nursing Assistant, compassionate","insurance, dental, vision, retirement, tuition",https://www.ctbaptisthomes.org/uploads/files/employment-application.pdf?v=1741640469147,nursing,senior,False,,,,False,,,,compassionate,1.0,0.75,0.9249999999999999
Connecticut Baptist Homes_1428455372915896583,CAREERS,Connecticut Baptist Homes,"Meriden, CT",Meriden,CT,,https://www.ctbaptisthomes.org/careers,Connecticut Baptist Homes,https://www.ctbaptisthomes.org/careers,2025-07-11T19:43:30.910838,"Connecticut Baptist Homes, Inc.
292 Thorpe Avenue
Meriden, CT 06450
(203) 237-1206

CONTACT US
OUR COMMUNITY
INDEPENDENT LIVING OPTIONS
LONG-TERM CARE
WHY CT BAPTIST?
CAREERS
SCHEDULE A TOUR
FAMILY RESOURCES
WAYS TO GIVE
© 2025 CT Baptist Home. All Rights Reserved",custom,,,,,https://www.ctbaptisthomes.org/careers,other,entry,False,,,,False,,,,,1.0,0.0,0.7
Connecticut Baptist Homes_4175713003539707700,OUR COMMUNITY,Connecticut Baptist Homes,"OUR COMMUNITY
INDEPENDENT LIVING OPTIONS, LO","OUR COMMUNITY
INDEPENDENT LIVING OPTIONS",LO,,https://www.ctbaptisthomes.org/our-community,Connecticut Baptist Homes,https://www.ctbaptisthomes.org/careers,2025-07-11T19:43:37.210805,"OUR COMMUNITY
INDEPENDENT LIVING OPTIONS
LONG-TERM CARE
WHY CT BAPTIST?",custom,,,,,https://www.ctbaptisthomes.org/our-community,other,entry,False,,,,False,,,,,1.0,0.0,0.7
Connecticut Baptist Homes_1428455372915896583,CAREERS,Connecticut Baptist Homes,"CAREERS
SCHEDULE A TOUR
FAMILY RESOURCES
WAYS TO, GI","CAREERS
SCHEDULE A TOUR
FAMILY RESOURCES
WAYS TO",GI,,https://www.ctbaptisthomes.org/careers,Connecticut Baptist Homes,https://www.ctbaptisthomes.org/careers,2025-07-11T19:43:38.819761,"CAREERS
SCHEDULE A TOUR
FAMILY RESOURCES
WAYS TO GIVE",custom,,,,,https://www.ctbaptisthomes.org/careers,other,entry,False,,,,False,,,,,1.0,0.0,0.7
Elim Park Baptist Home_7312087869801175926,Clinical Case Manager,Elim Park Baptist Home,"Full Time | CHESHIRE, CT",Full Time | CHESHIRE,CT,,https://www.paycomonline.net/v4/ats/web.php/jobs/ViewJobDetails?job=28195&clientkey=180516033B69A146A2841F6A7865A478,Elim Park Baptist Home,https://www.paycomonline.net/v4/ats/web.php/jobs?clientkey=180516033B69A146A2841F6A7865A478,2025-07-11T19:44:08.828895,"Clinical Case Manager
Full Time | CHESHIRE, CT, 06410
General Description: This position is responsible for the collection and coordination of clinical data to facilitate the efficient delivery of care...",custom,,Full Time,,,https://www.paycomonline.net/v4/ats/web.php/jobs/ViewJobDetails?job=28195&clientkey=180516033B69A146A2841F6A7865A478,administration,executive,False,,,,False,,,,,1.0,0.25,0.7749999999999999
Elim Park Baptist Home_6004742915272837719,ALSA Personal Care Aide - CNA,Elim Park Baptist Home,"Ful Time/Part Time | CHESHIRE, CT",Ful Time/Part Time | CHESHIRE,CT,,https://www.paycomonline.net/v4/ats/web.php/jobs/ViewJobDetails?job=42325&clientkey=180516033B69A146A2841F6A7865A478,Elim Park Baptist Home,https://www.paycomonline.net/v4/ats/web.php/jobs?clientkey=180516033B69A146A2841F6A7865A478,2025-07-11T19:44:10.140864,"ALSA Personal Care Aide - CNA
Ful Time/Part Time | CHESHIRE, CT, 06410
Experience a Workplace Where Culture, Wellness, and Purpose Come Together Step into a uniquely inspiring environment where meaningful work meets a mi...",custom,,Part Time,CNA,,https://www.paycomonline.net/v4/ats/web.php/jobs/ViewJobDetails?job=42325&clientkey=180516033B69A146A2841F6A7865A478,caregiving,entry,False,,,,False,,,cna,,1.0,0.5,0.85
Elim Park Baptist Home_566749058747338308,Physical Therapy Assistant/Aqua Therapy,Elim Park Baptist Home,"Per Diem | CHESHIRE, CT",Per Diem | CHESHIRE,CT,,https://www.paycomonline.net/v4/ats/web.php/jobs/ViewJobDetails?job=49251&clientkey=180516033B69A146A2841F6A7865A478,Elim Park Baptist Home,https://www.paycomonline.net/v4/ats/web.php/jobs?clientkey=180516033B69A146A2841F6A7865A478,2025-07-11T19:44:11.514092,"Physical Therapy Assistant/Aqua Therapy
Per Diem | CHESHIRE, CT, 06410
General Description:             Primarily responsible for direct patient care under the su...",custom,,Per Diem,patient care,,https://www.paycomonline.net/v4/ats/web.php/jobs/ViewJobDetails?job=49251&clientkey=180516033B69A146A2841F6A7865A478,therapy,entry,False,,,,False,,,,patient care,1.0,0.5,0.85
Elim Park Baptist Home_203969296771061263,Development and Marketing Administrative Assistant,Elim Park Baptist Home,"Full Time | CHESHIRE, CT",Full Time | CHESHIRE,CT,,https://www.paycomonline.net/v4/ats/web.php/jobs/ViewJobDetails?job=52371&clientkey=180516033B69A146A2841F6A7865A478,Elim Park Baptist Home,https://www.paycomonline.net/v4/ats/web.php/jobs?clientkey=180516033B69A146A2841F6A7865A478,2025-07-11T19:44:12.881447,"Development and Marketing Administrative Assistant
Full Time | CHESHIRE, CT, 06410
Experience a Workplace Where Culture, Wellness, and Purpose Come Together Step into a uniquely inspiring environment where meaningful work meets a mi...",custom,,Full Time,,development,https://www.paycomonline.net/v4/ats/web.php/jobs/ViewJobDetails?job=52371&clientkey=180516033B69A146A2841F6A7865A478,support,entry,False,,,,False,,,,,1.0,0.5,0.85
Gladeview Health Care Center_1613303326129815734,Gladeview Health Care & Rehabilitation,Gladeview Health Care Center,"MENU
Gladeview Health, CA","MENU
Gladeview Health",CA,,https://www.gladeviewcares.com/Employment/index.html#navigation,Gladeview Health Care Center,https://www.gladeviewcares.com/Employment/index.html,2025-07-11T19:44:29.893152,"MENU
Gladeview Health Care & Rehabilitation
PROVIDING A LIFE LESS ORDINARY








Home
About Us
Rehabilitation
Long Term Care
Amenities
Employment
Contact Us
Contact Us",custom,32 hour,Part time,CNA,,https://www.gladeviewcares.com/Employment/index.html#navigation,other,entry,False,32,32,hourly,False,,,,,1.0,0.75,0.9249999999999999
Gladeview Health Care Center_6233312223352241244,Gladeview Health Care & Rehabilitation,Gladeview Health Care Center,"Gladeview Health, CA",Gladeview Health,CA,,,Gladeview Health Care Center,https://www.gladeviewcares.com/Employment/index.html,2025-07-11T19:44:35.022832,Gladeview Health Care & Rehabilitation,custom,,,,,,other,entry,False,,,,False,,,,,0.8,0.0,0.5599999999999999
Gladeview Health Care Center_1796807824022259244,Home,Gladeview Health Care Center,"Home
About Us
Rehabilitation
Long Term Care
Amenities
Employment
Contact Us
Contact, US","Home
About Us
Rehabilitation
Long Term Care
Amenities
Employment
Contact Us
Contact",US,,https://www.gladeviewcares.com/index.html,Gladeview Health Care Center,https://www.gladeviewcares.com/Employment/index.html,2025-07-11T19:44:36.810051,"Home
About Us
Rehabilitation
Long Term Care
Amenities
Employment
Contact Us
Contact Us",custom,,,,,https://www.gladeviewcares.com/index.html,other,entry,False,,,,False,,,,,1.0,0.0,0.7
Gladeview Health Care Center_1796807824022259244,Home,Gladeview Health Care Center,"Home
About Us
Rehabilitation
Long Term Care
Amenities
Employment
Contact, US","Home
About Us
Rehabilitation
Long Term Care
Amenities
Employment
Contact",US,,https://www.gladeviewcares.com/index.html,Gladeview Health Care Center,https://www.gladeviewcares.com/Employment/index.html,2025-07-11T19:44:40.765947,"Home
About Us
Rehabilitation
Long Term Care
Amenities
Employment
Contact Us",custom,,,,,https://www.gladeviewcares.com/index.html,other,entry,False,,,,False,,,,,1.0,0.0,0.7
Gladeview Health Care Center_1739137143689798834,Long Term Care,Gladeview Health Care Center,"Long Term Care
Amenities
Employment
Contact, US","Long Term Care
Amenities
Employment
Contact",US,,https://www.gladeviewcares.com/LongTermCare/index.html,Gladeview Health Care Center,https://www.gladeviewcares.com/Employment/index.html,2025-07-11T19:44:46.513169,"Long Term Care
Amenities
Employment
Contact Us",custom,,,,,https://www.gladeviewcares.com/LongTermCare/index.html,other,entry,False,,,,False,,,,,1.0,0.0,0.7
Grimes Center_7145337698691856810,New Graduate; Registered Nurse- Grimes Center,Grimes Center,"New Haven, Connecticut",New Haven,CT,,https://jobs.ynhhs.org/jobs/72671?lang=en-us,Grimes Center,https://jobs.ynhhs.org/jobs?view=search&keywords=grimes&sortBy=relevance&page=1,2025-07-11T19:45:03.829975,"Search Jobs
Talent Network
Current Employees
Returning Applicant
Job Search Page
Job Search
Job Matching
close
access_time
10 Miles
Use LEFT and RIGHT arrow keys to select KM or MILES
search
Filters
  Locations
  Categories
  Work Schedule
  Department
  Scheduled Hours
  Position Type
  Remote Work
5 Results
Relevance
Sort By
mail_outline
Get future jobs matching this search
Login
orRegister
New Graduate; Registered Nurse- Grimes Center
Location
New Haven, Connecticut
Position Type
Full Time Benefits Eligible
Apply Now
Nurse Educator - Cellular Therapy Program/Extended Care
Location
New Haven, Connecticut
Department
Ctr for Nsg Excellence Special
Position Type
Full Time Benefits Eligible
Work Schedule
DAYS
Remote Work
Onsite 100%
Apply Now
Per Diem RN Operating Room
Location
New London, Connecticut
Department
Operating Room
Position Type
Per Diem Non-Benefits Eligible
Work Schedule
AS NEEDED
Remote Work
Onsite 100%
Apply Now
Registered Nurse- Grimes Center
Location
New Haven, Connecti...",custom,,close,Find Jobs,,https://ynhhs.jibeapply.com/talent-network/talentcommunity/form,nursing,entry,True,,,,False,,,registered nurse,,1.0,0.5,0.85
Grimes Center_3572965539603577623,5 Results,Grimes Center,"Search Jobs
Talent Network
Current Employees
Returning Applicant
Job Search Page
Job Search
Job Matching
close, AC","Search Jobs
Talent Network
Current Employees
Returning Applicant
Job Search Page
Job Search
Job Matching
close",AC,,https://jobs.ynhhs.org/jobs,Grimes Center,https://jobs.ynhhs.org/jobs?view=search&keywords=grimes&sortBy=relevance&page=1,2025-07-11T19:45:23.084108,"Search Jobs
Talent Network
Current Employees
Returning Applicant
Job Search Page
Job Search
Job Matching
close
access_time
10 Miles
Use LEFT and RIGHT arrow keys to select KM or MILES
search
Filters
  Locations
  Categories
  Work Schedule
  Department
  Scheduled Hours
  Position Type
  Remote Work
5 Results
Relevance
Sort By
mail_outline
Get future jobs matching this search
Login
orRegister
Items per page
10
11 – 20 of 5
© 2025 Yale New Haven Health
Cookies are used on this site to assist in continually improving the candidate experience and all the interaction data we store of our visitors is anonymous. Learn more about your rights on our Privacy Policy page.
Okay
x",custom,,close,Find Jobs,,https://ynhhs.jibeapply.com/talent-network/talentcommunity/form,nursing,entry,True,,,,False,,,,,1.0,0.5,0.85
Benchmark_7990058297981234139,CNA-Certified Nursing Assistant Assisted Living,Benchmark,"Connecticut, OF",Connecticut,OF,,https://jobs.dayforcehcm.com/en-US/benchmark/CANDIDATEPORTAL/jobs/18891,Benchmark,https://jobs.dayforcehcm.com/en-US/benchmark/CANDIDATEPORTAL,2025-07-11T19:46:17.189200,"CNA-Certified Nursing Assistant Assisted Living
Meadow Ridge, Redding, Connecticut, United States of America
Posted Friday, July 11, 2025
Connect with your calling! Join, stay, and grow with Benchmark.  We are looking for a compassionate CNA to join our team! As a Certified Nursing Assistant, your main role will be to deliver care to our residents within a warm, comfortable, and home-like environment.  CNA Duties & Responsibilities:   Assisting residents with activities of daily living, such as bathing, dressing, grooming, and toileting  Documenting care provided and reporting any changes in resident health or behavior to appropriate staff.  Engaging residents in meaningful activities and providing emotional support.  Utilizing customer service skills to ensure that residents receive exceptional and meaningful care.  Other duties as needed.    Requirements:  Valid CNA/HHA/LNA license required Prior experience in a skilled nursing or assisted living community is preferred but not requir...",custom,,,"associate, Certified Nursing Assistant, CNA, compassionate, Associate, license, Certified","401k, paid time off, dental, vision, retirement, bonus, tuition, training, referral",https://jobs.dayforcehcm.com/en-US/benchmark/CANDIDATEPORTAL/jobs/18891,nursing,entry,False,,,,False,license; certified; associate,,license; certified; certified nursing assistant; cna,compassionate,1.0,0.5,0.85
Benchmark_7990058297981234139,CNA-Certified Nursing Assistant Assisted Living,Benchmark,"Certified Nursing Assistant Assisted, LI",Certified Nursing Assistant Assisted,LI,,https://jobs.dayforcehcm.com/en-US/benchmark/CANDIDATEPORTAL/jobs/18891,Benchmark,https://jobs.dayforcehcm.com/en-US/benchmark/CANDIDATEPORTAL,2025-07-11T19:46:20.762899,CNA-Certified Nursing Assistant Assisted Living,custom,,,"Certified, CNA, Certified Nursing Assistant",,https://jobs.dayforcehcm.com/en-US/benchmark/CANDIDATEPORTAL/jobs/18891,nursing,entry,False,,,,False,certified,,certified; certified nursing assistant; cna,,1.0,0.25,0.7749999999999999
Benchmark_1648759508323721248,Van Driver Assisted Living,Benchmark,"Massachusetts, OF",Massachusetts,OF,,https://jobs.dayforcehcm.com/en-US/benchmark/CANDIDATEPORTAL/jobs/18899,Benchmark,https://jobs.dayforcehcm.com/en-US/benchmark/CANDIDATEPORTAL,2025-07-11T19:46:25.519776,"Van Driver Assisted Living
Benchmark at Haverhill Crossings, Haverhill, Massachusetts, United States of America
Posted Friday, July 11, 2025 | Expires Saturday, August 2, 2025
Connect with your calling. Join, stay, and grow with Benchmark.  We are looking for a part-time compassionate Van Driver to join our team! The Van Driver is responsible for providing transportation for community residents. This position assists in planning, coordinating, and implementing all activities requiring van transportation as appropriate. Responsibilities Maintains vehicles in accordance with warranty requirements and/or internal maintenance plan to ensure safe, working order Acts as an Activity Assistant when on excursions; always stays with group except for when parking the van Transports residents to and from medical appointments, outings, and shopping trips Monitors resident activity and alerts staff when assistance is necessary to assure resident safety.  Requirements  Education – High School diploma...",custom,,part-time,"associate, diploma, certificate, High School diploma, compassionate, Associate, communication skills, license","401k, paid time off, dental, vision, retirement, bonus, tuition, training, referral",https://jobs.dayforcehcm.com/en-US/benchmark/CANDIDATEPORTAL/jobs/18899,nursing,entry,False,,,,False,associate; diploma; certificate; high school diploma; license,,license,compassionate; communication skills,1.0,0.75,0.9249999999999999
